neo_reference_id,name,absolute_magnitude_h,min_diameter_m,max_diameter_m,close_approach_date,epoch_date_close_approach,miss_distance_km,relative_velocity_kph,is_potentially_hazardous,is_sentry_object
54305228,(2022 SZ2),27.89,7.023522477,15.7050737,2022-09-27,1664305200000,565614.093010029,13007.7509956106,False,False
54305244,(2022 ST3),25.26,23.5806068,52.7278397554,2022-09-27,1664313120000,6894355.693387205,63166.4933895839,False,False
54305646,(2022 SD4),26.48,13.444819516,30.0635303831,2022-09-27,1664317080000,4086368.862062856,35387.5135269306,False,False
54305656,(2022 SP4),24.26,37.3727431914,83.5679942816,2022-09-27,1664321640000,5969456.031226417,47658.4195592434,False,False
54307427,(2022 SU9),24.54,32.851482781,73.4581486599,2022-09-27,1664247900000,12740291.740352236,36607.0221007193,False,False
54307435,(2022 SD10),27.22,9.5621373284,21.3815890766,2022-09-27,1664297580000,1174553.898341173,82394.0674046395,False,False
54308049,(2022 SJ11),26.4,13.9493822934,31.1917670523,2022-09-27,1664301000000,2077431.258059261,66355.7716484089,False,False
54308103,(2022 SG18),24.43,34.5585073841,77.2751717118,2022-09-27,1664285520000,16946348.338040687,54110.2794767298,False,False
54309260,(2022 SV21),28.2,6.0891262211,13.6157001539,2022-09-27,1664241600000,518272.306190468,43830.5140589987,False,False
54312925,(2022 SU55),25.38,22.3128464417,49.8930414151,2022-09-27,1664253000000,11928942.08248711,36298.6687816283,False,False
54336955,(2022 YU5),21.46,135.6922289935,303.4170480479,2022-09-27,1664240820000,26452466.68766553,42929.808500529,True,False
54487279,(2024 TQ2),25.17,24.5784774633,54.9591463913,2022-09-27,1664316240000,64974751.308243774,57798.9686693124,False,False
2406213,406213 (2007 AB2),20.34,227.2767322847,508.2062230927,2022-09-28,1664397420000,8351102.72597438,36169.7138446428,True,False
2429094,429094 (2009 SG2),20.06,258.5562120799,578.1492662155,2022-09-28,1664336820000,52272910.51394041,69031.9744668094,True,False
54005702,(2020 DZ3),25.5,21.113244479,47.2106498806,2022-09-28,1664407620000,56783240.47261283,56140.4376858262,False,False
54005708,(2020 DG4),28.15,6.2309601911,13.9328505524,2022-09-28,1664408760000,50893989.63397119,15597.5190928023,False,False
54088822,(2020 WY),26.2,15.2951935344,34.201092472,2022-09-28,1664398860000,44733674.96470263,36270.3528378835,False,False
54300824,(2022 QU36),20.89,176.4229081128,394.4936153285,2022-09-28,1664353500000,15394183.729865236,64709.4896537735,False,False
54301951,(2022 QD57),21.15,156.5146435935,349.9773825493,2022-09-28,1664369820000,62479930.548647456,7522.5063576364,False,False
54300594,(2022 RH),23.04,65.5473255837,146.5682757484,2022-09-28,1664352960000,25629997.95867564,47636.5988350285,False,False
54304129,(2022 RC5),23.07,64.6479825612,144.557283615,2022-09-28,1664400780000,8556383.870266419,57785.0133364834,False,False
54304632,(2022 SZ),26.4,13.9493822934,31.1917670523,2022-09-28,1664406060000,5241310.704043834,26695.246600183,False,False
54304740,(2022 SP1),26.35,14.2743051475,31.9183166414,2022-09-28,1664383620000,7279601.070677786,16671.4699506132,False,False
54305655,(2022 SO4),25.63,19.8863453236,44.4672199676,2022-09-28,1664340420000,5215187.520070185,41301.8395918646,False,False
54307196,(2022 ST7),25.39,22.2103282246,49.6638037128,2022-09-28,1664404560000,4140284.278485957,18834.6352245396,False,False
54308039,(2022 SZ10),27.58,8.1013048824,18.1150684236,2022-09-28,1664391480000,4917123.832031836,26208.2737697242,False,False
54308042,(2022 SB11),25.39,22.2103282246,49.6638037128,2022-09-28,1664358540000,5857504.644729361,43574.2283384258,False,False
54308053,(2022 SN11),24.94,27.3246732042,61.0998267476,2022-09-28,1664395140000,17787881.595186576,37878.8621965596,False,False
54394001,(2023 TT19),23.18,61.4546821229,137.4168467624,2022-09-28,1664347380000,19543059.952577624,62061.94085738,False,False
54476945,(2024 RO43),24.76,29.686225126,66.3804173771,2022-09-28,1664326320000,59741060.207150735,66385.4010658366,False,False
54483147,(2024 SK3),24.08,40.602705828,90.7904103018,2022-09-28,1664382180000,53718172.94796725,56871.4109163782,False,False
2446955,446955 (2003 SC11),20.23,239.0864571707,534.6135707332,2022-09-29,1664440680000,61493834.76612748,75640.653271543,False,False
2462238,462238 (2008 CN1),20.66,196.1349443683,438.5710683707,2022-09-29,1664419800000,72782658.40873016,65107.9095857651,True,False
3581238,(2011 TG2),20.32,229.3796979965,512.9085973785,2022-09-29,1664459640000,14426828.252037596,58386.2972847325,False,False
3634154,(2013 GM3),26.3,14.6067964271,32.6617897446,2022-09-29,1664433000000,59949083.52527923,49084.2675600988,False,True
3710716,(2015 DR),23.9,44.1118199997,98.6370281305,2022-09-29,1664426160000,54025119.47329025,94817.5186671796,False,False
3752409,(2016 HF2),26.1,16.0160337979,35.8129403019,2022-09-29,1664428560000,7343533.470717365,19983.0361358829,False,False
3771800,(2017 FQ63),25.1,25.3837029364,56.7596852866,2022-09-29,1664446020000,14707430.577493804,39983.995360643,False,False
3836756,(2018 XF2),26.3,14.6067964271,32.6617897446,2022-09-29,1664463120000,10138238.92834418,42482.3742317138,False,True
54054407,(2020 SC),26.7,12.14940408,27.1668934089,2022-09-29,1664486880000,42658051.76145998,109421.8668318341,False,True
54304742,(2022 SR1),25.87,17.8055329183,39.8143819809,2022-09-29,1664417760000,4639743.410861604,21619.8229340672,False,False
54307217,(2022 SJ9),27.32,9.1317702552,20.4192590455,2022-09-29,1664494320000,1212058.682741653,35663.362926769,False,True
54307218,(2022 SK9),24.25,37.5452479361,83.9537266171,2022-09-29,1664418420000,10366208.654072324,41883.066830317,False,False
54307219,(2022 SN9),23.61,50.4144433858,112.7301224584,2022-09-29,1664467020000,37994429.40395089,47488.3077898404,False,False
54307433,(2022 SB10),25.27,23.4722637531,52.4855773378,2022-09-29,1664475420000,9059680.292726075,42766.3355406865,False,False
54308047,(2022 SG11),27.2,9.6506146958,21.5794304844,2022-09-29,1664440680000,1085120.372190979,67968.5330390868,False,False
54308061,(2022 SX11),26.03,16.5407415798,36.9862225707,2022-09-29,1664427060000,9038280.706377037,36824.5491625786,False,False
54308064,(2022 SA12),28.11,6.34680239,14.1918815838,2022-09-29,1664431140000,1401753.479274771,38328.8598611262,False,False
54308090,(2022 SH12),27.1,10.1054341542,22.5964377109,2022-09-29,1664438700000,1323516.560825366,53153.6719905356,False,False
54310914,(2022 SK37),22.97,67.6947481137,151.370058502,2022-09-29,1664486040000,32980988.224981874,22518.388279201,False,False
54311850,(2022 SP43),26.05,16.3890951495,36.6471308439,2022-09-29,1664441340000,7617415.874812961,39576.1546498694,False,False
54312826,(2022 TG),25.05,25.974965333,58.0817881978,2022-09-29,1664483220000,1797451.663656501,43240.8649283194,False,False
54313610,(2022 TF1),24.7,30.5179232594,68.2401509401,2022-09-29,1664479560000,8314057.521190327,13736.4056179754,False,False
54347980,(2023 ET1),29.61,3.1809363322,7.1127898709,2022-09-29,1664435700000,68493296.6214752,23612.1636065218,False,True
54373330,(2023 LZ1),20.86,178.8771952404,399.981568182,2022-09-29,1664492460000,56937350.31909054,52787.2811063602,True,False
54387140,(2023 SL5),28.79,4.6403952825,10.3762392941,2022-09-29,1664415720000,37593082.62839477,75307.0058198356,False,True
54485956,(2024 SH7),27.31,9.1739205915,20.5135100629,2022-09-29,1664494980000,5222181.310251407,39402.146537037,False,False
2746190,746190 (2011 TG2),20.32,229.3796979965,512.9085973785,2022-09-29,1664459640000,14426828.296916956,58386.2971110023,False,False
2365424,365424 (2010 KX7),21.91,110.2947845322,246.6266357777,2022-09-30,1664534340000,69659212.33488834,75776.7956345629,True,False
3373918,(2007 GU4),22.65,78.4431412448,175.404196192,2022-09-30,1664542200000,18869504.02510185,35177.3242186183,False,False
3428700,(2008 TF),21.89,111.3153296083,248.908643942,2022-09-30,1664517960000,52142320.35482538,49901.2758301176,False,False
3691093,(2014 SQ260),24.02,41.7402433392,93.3340215038,2022-09-30,1664529240000,32266823.13290632,44777.6973208984,False,False
3782015,(2017 SZ20),24.5,33.4622374455,74.8238376074,2022-09-30,1664552640000,10409319.080098722,40890.0192849511,False,False
3830856,(2018 SK1),22.45,86.0111940119,192.3268766365,2022-09-30,1664564940000,52621936.42180997,39824.2626025439,False,False
3838260,(2019 CE5),23.43,54.7715430947,122.4728935923,2022-09-30,1664503800000,43604136.93541783,19293.6579861937,False,False
54055027,(2020 TV),25.6,20.1629919443,45.0858206172,2022-09-30,1664512080000,11605688.50670668,62010.5795425606,False,False
54100624,(2020 YH),21.98,106.7959975236,238.8031101878,2022-09-30,1664501880000,60774668.39286101,30549.9986428794,False,False
54299568,(2022 QC22),23.22,60.3330077631,134.9087066453,2022-09-30,1664539320000,18547168.00785707,41580.1219889549,False,False
54304616,(2022 RN5),22.56,81.7626533358,182.8268508796,2022-09-30,1664515020000,29257577.425140195,48264.4749338014,False,False
54306593,(2022 SQ5),25.77,18.644681832,41.6907759952,2022-09-30,1664563260000,11932788.916915225,9615.8459333528,False,False
54307197,(2022 SU7),28.31,5.7883525749,12.9431498352,2022-09-30,1664506020000,745960.518646847,17492.3963888303,False,True
54307210,(2022 SY8),25.1,25.3837029364,56.7596852866,2022-09-30,1664581620000,17121792.606035262,18905.2751887637,False,False
54308051,(2022 SL11),24.98,26.8259417119,59.9846292283,2022-09-30,1664539800000,15915271.722285485,44580.132025277,False,False
54308093,(2022 SV12),21.06,163.1379409728,364.7875257245,2022-09-30,1664566680000,39473042.90287959,104967.7972480357,False,False
54309258,(2022 ST21),24.57,32.4007435394,72.4502650757,2022-09-30,1664520720000,11707010.665344495,49050.9818677307,False,False
54310123,(2022 SW24),28.37,5.6306038975,12.5904130692,2022-09-30,1664532480000,474439.053175804,38974.3666091665,False,True
54310913,(2022 SE37),19.46,340.84346887,762.1491660801,2022-09-30,1664582100000,20877960.31291851,66820.5912616423,False,False
54311860,(2022 SW48),22.05,103.4081995395,231.2277636011,2022-09-30,1664542140000,39030085.58450147,28601.7158740627,False,False
54312928,(2022 TP),26.18,15.4367182177,34.5175512843,2022-09-30,1664508720000,426973.294601374,29023.8468231108,False,False
54316548,(2022 TN2),21.38,140.7845433864,314.8038091933,2022-09-30,1664519580000,27856980.5917169,55867.710677355,False,False
54321091,(2022 UW12),22.53,82.9000851452,185.3702257252,2022-09-30,1664531160000,24114215.86663971,49200.2058047422,False,False
2504800,504800 (2010 CO1),21.48,134.4481951604,300.6353038309,2022-09-24,1664044440000,54883230.38848062,78037.7156357872,True,False
3728565,(2015 SO2),23.9,44.1118199997,98.6370281305,2022-09-24,1664038800000,41687209.18720221,42993.9186917303,False,False
3730730,(2015 TJ238),22.97,67.6947481137,151.370058502,2022-09-24,1663984620000,17530525.61186498,43385.8201704486,False,False
3789400,(2017 VD14),26.1,16.0160337979,35.8129403019,2022-09-24,1664022780000,62144121.822029404,16915.7992034887,False,False
3878588,(2019 TE3),25.5,21.113244479,47.2106498806,2022-09-24,1664025720000,54676972.444896415,59494.9492433358,False,False
54054462,(2020 SA1),25.9,17.561231848,39.2681081809,2022-09-24,1664046480000,28418387.58870828,78444.9345687084,False,False
54293582,(2022 PS),21.73,119.8270800671,267.9414965754,2022-09-24,1664041620000,47666197.115991846,5651.7761546347,False,False
54298611,(2022 QL6),23.7,48.3676488219,108.1533506775,2022-09-24,1663991640000,26441329.814394232,17290.8263974922,False,False
54304617,(2022 SK),24.23,37.8926498379,84.7305408852,2022-09-24,1664031060000,6928353.260444044,59897.7683139557,False,False
54304622,(2022 SP),27.17,9.7848681194,21.8796302659,2022-09-24,1663977840000,3536527.381119685,35220.2631522078,False,False
54308110,(2022 SF19),29.31,3.6522035696,8.1665754493,2022-09-24,1664063760000,168629.651182252,45683.8118472928,False,False
54311855,(2022 SL48),26.73,11.9827080067,26.7941496575,2022-09-24,1663980120000,830759.427985506,33094.930713458,False,True
54391009,(2023 TE1),24.7,30.5179232594,68.2401509401,2022-09-24,1664059380000,66702436.748603664,121037.6879947483,False,False
54459237,(2024 NP2),24.11,40.0456158192,89.5447191727,2022-09-24,1663983300000,61251756.70463622,33494.4744138739,False,False
54490871,(2024 TU14),23.37,56.3060389749,125.9041306916,2022-09-24,1664037720000,47626806.650440015,24958.7096748054,False,False
3550232,(2010 UE51),28.46,5.4020049351,12.0792502496,2022-10-03,1664794740000,73965613.16993842,55531.6343701686,False,False
3673869,(2014 MS5),22.69,77.0113925611,172.2027088085,2022-10-03,1664772480000,19469618.603288088,37274.7286610327,False,False
3879228,(2019 UL),29.1,4.0230457983,8.9958038817,2022-10-03,1664840400000,32568412.618343763,40149.6629162731,False,True
54016218,(2020 FA1),26.37,14.1434375313,31.6256877555,2022-10-03,1664805180000,68501060.91548586,53702.0428626277,False,True
54297993,(2022 QZ5),20.5,211.1324447897,472.1064988055,2022-10-03,1664829720000,15842802.430035632,84630.869984183,True,False
54306596,(2022 ST5),22.88,70.5594158373,157.7756502649,2022-10-03,1664800740000,37699251.90761845,51634.5173441503,False,False
54307213,(2022 SC9),24.6,31.9561886721,71.4562101727,2022-10-03,1664797620000,5090492.668936753,54996.0748116829,False,False
54310130,(2022 SL28),27.53,8.2900085145,18.5370225725,2022-10-03,1664760240000,1635662.12076362,47637.0059043697,False,True
54311857,(2022 SP48),25.41,22.0067027115,49.2084832235,2022-10-03,1664818560000,16204979.202420946,32962.5451093341,False,False
54319145,(2022 UW5),25.96,17.0826395263,38.1979432159,2022-10-03,1664776140000,11611342.21412823,14259.5613028762,False,False
54319160,(2022 UM6),25.58,20.3495578117,45.502994579,2022-10-03,1664803440000,13435441.162936138,27106.5144963947,False,False
54354275,(2023 GY),24.27,37.201031034,83.1840342251,2022-10-03,1664807760000,53262934.90108425,41419.1186585946,False,False
54391010,(2023 TF1),25.13,25.0354254756,55.980913209,2022-10-03,1664796240000,11407057.00269593,48503.584360246,False,False
2065803,65803 Didymos (1996 GT),18.11,634.6802389983,1419.1881583761,2022-10-04,1664876880000,10656326.855159871,21577.1373440173,True,False
3164406,(2003 UC22),22.03,104.3650238292,233.3672877555,2022-10-04,1664914800000,48977981.82289735,9799.5279977089,False,False
3368247,(2007 CX50),24.7,30.5179232594,68.2401509401,2022-10-04,1664900460000,54040406.565470025,54583.1646281971,False,False
3563278,(2011 GD62),17.05,1034.0819953948,2312.2776360114,2022-10-04,1664870100000,47207869.93293248,72541.4868353776,False,False
3748492,(2016 FW13),29.5,3.3462237445,7.4823837607,2022-10-04,1664900760000,69934955.96088353,27358.4851326499,False,False
54013542,(2020 EH),21.0,167.7084621628,375.0075217981,2022-10-04,1664900460000,32976649.96155081,120452.7600381413,False,False
54055032,(2020 TA1),25.8,18.388867207,41.1187571041,2022-10-04,1664842320000,9876418.869782848,27828.9984471404,False,False
54202334,(2021 TF1),25.91,17.4805453169,39.0876876124,2022-10-04,1664870160000,16210711.538482968,49219.2093163219,False,False
54216182,(2021 VK1),24.55,32.7005439282,73.1206391247,2022-10-04,1664848260000,37556670.28243996,26073.9730944518,False,False
54305237,(2022 SM3),24.24,37.7185489265,84.3412394123,2022-10-04,1664862840000,19909428.53207928,16818.0608815054,False,False
54307200,(2022 SX7),24.08,40.602705828,90.7904103018,2022-10-04,1664860380000,23175067.695511624,47370.3623699504,False,False
54308054,(2022 SO11),26.92,10.9788026029,24.5493489316,2022-10-04,1664908440000,1096064.279169764,44667.205549915,False,True
54309251,(2022 SM21),27.35,9.0064776702,20.1390963084,2022-10-04,1664878920000,1859368.726070801,54251.1133758022,False,False
54312825,(2022 TF),25.33,22.8325794016,51.0551996437,2022-10-04,1664872980000,2652073.762041234,37067.967314311,False,False
54313611,(2022 TG1),25.61,20.0703514113,44.8786700881,2022-10-04,1664851680000,1079292.68244662,21883.1580851881,False,True
54316913,(2022 UR1),24.04,41.3575664881,92.4783300513,2022-10-04,1664868120000,13947363.398579994,51776.8144962192,False,False
54317862,(2022 UP3),24.9,27.8326768072,62.2357573367,2022-10-04,1664852220000,5888907.332012541,51985.8106166977,False,False
54431986,(2024 FN3),25.35,22.6232490554,50.5871227598,2022-10-04,1664875380000,18251035.82279765,30547.6381745454,False,False
54486934,(2024 TZ),23.32,57.6175751061,128.836814636,2022-10-04,1664905380000,49170908.08302034,56038.1305606531,False,False
3429684,(2008 TZ),25.4,22.1082810359,49.435619262,2022-10-01,1664645760000,40130433.10500571,70578.2512430104,False,False
3650847,(2013 TN127),26.2,15.2951935344,34.201092472,2022-10-01,1664611380000,35206746.11522124,38152.6889607464,False,False
3772755,(2017 FT90),26.2,15.2951935344,34.201092472,2022-10-01,1664650800000,25599332.085781567,24845.7556031843,False,False
3799852,(2018 ET2),19.16,391.3406631466,875.0643251557,2022-10-01,1664590740000,70897550.95025182,142594.0370255059,False,False
3856710,(2019 SG4),24.79,29.2789148476,65.4696439067,2022-10-01,1664623380000,10009448.147369295,47416.4049019993,False,False
3874054,(2019 SW10),23.38,56.0473362252,125.3256537574,2022-10-01,1664588340000,60690965.87135179,105618.2153289163,False,False
54034193,(2020 NU),22.49,84.4413127979,188.8165155254,2022-10-01,1664625900000,69316563.47006133,18193.8400217527,False,False
54051399,(2020 QU5),25.68,19.433676839,43.4550224647,2022-10-01,1664622240000,53138733.5134848,93478.6740468848,False,False
54054333,(2020 RB7),27.3,9.216265485,20.6081961232,2022-10-01,1664615160000,26647913.956133973,49800.6639993809,False,True
54304116,(2022 QL79),21.1,160.1603379786,358.1294030194,2022-10-01,1664608680000,62635379.46061932,4628.1816760101,False,False
54305243,(2022 SS3),22.39,88.4209092655,197.7151637501,2022-10-01,1664643180000,46465257.1154205,10849.7655553995,False,False
54307212,(2022 SB9),26.31,14.5396842937,32.5117224521,2022-10-01,1664664240000,2004559.562498897,31508.1389454769,False,False
54307431,(2022 SZ9),28.26,5.9231806268,13.2446345244,2022-10-01,1664665260000,585767.349584523,27759.3226458657,False,True
54308065,(2022 SB12),27.45,8.6011194012,19.2326876637,2022-10-01,1664641860000,923746.561778828,40296.1027000007,False,False
54308095,(2022 SJ15),25.46,21.5057690002,48.0883613928,2022-10-01,1664607060000,12705679.026853956,19973.266952475,False,False
54310125,(2022 SD25),26.74,11.9276524644,26.6710417224,2022-10-01,1664647140000,2998951.324819305,33737.4939121706,False,False
54310920,(2022 SD38),23.69,48.5909037451,108.6525638621,2022-10-01,1664644140000,11935569.133490028,41145.4650206772,False,False
54311853,(2022 SJ48),24.17,38.9542616126,87.1043769791,2022-10-01,1664629320000,9612061.062874412,58425.6083917579,False,False
54312824,(2022 TE),27.25,9.4309398858,21.0882226764,2022-10-01,1664598660000,2350789.067304128,26248.4746333708,False,False
54312920,(2022 TL),27.93,6.8953287445,15.4184237999,2022-10-01,1664667900000,378153.495786,58842.3180987299,False,False
54312921,(2022 TM),26.47,13.5068779833,30.2022973344,2022-10-01,1664616060000,1431463.406819753,54199.995317806,False,False
54314209,(2022 TZ1),23.29,58.4191154186,130.6291132614,2022-10-01,1664623500000,4532165.30865698,85089.8597885971,False,False
54317889,(2022 UQ4),24.52,33.1554538086,74.1378485408,2022-10-01,1664628060000,27537070.8424865,20287.2339361575,False,False
54318575,(2022 UX4),23.92,43.7074004031,97.732718421,2022-10-01,1664660580000,24487330.74160645,24440.1751723145,False,False
54320724,(2022 UH11),23.29,58.4191154186,130.6291132614,2022-10-01,1664637000000,14888732.110731635,67946.3791668774,False,False
54356834,(2022 TA41),29.27,3.7201031034,8.3184034225,2022-10-01,1664624160000,694686.925809011,62983.9130543784,False,False
54385805,(2023 SM3),26.71,12.0935826388,27.0420728718,2022-10-01,1664654220000,45008226.1011967,30888.2337526956,False,False
2476187,476187 (2007 UQ13),20.09,255.0086878569,570.2167609011,2022-10-02,1664748480000,52083227.16164435,62811.9718768433,False,False
2488698,488698 (2003 XV10),19.62,316.6321257337,708.0109570008,2022-10-02,1664693400000,70401296.14441243,78596.0328749875,False,False
3799826,(2018 ER1),25.72,19.078972262,42.6618789186,2022-10-02,1664725680000,5638459.883046055,14497.9675075748,False,False
3831165,(2018 SQ3),22.32,91.3177025518,204.1925904549,2022-10-02,1664681220000,58689923.668932125,60239.1279929616,False,False
3844011,(2019 SS2),30.7,1.9255507819,4.3056624424,2022-10-02,1664722980000,43683908.23434047,62018.4574651536,False,False
3878616,(2019 TH5),24.7,30.5179232594,68.2401509401,2022-10-02,1664691960000,46728814.05013189,56794.0106105456,False,False
3879168,(2019 TZ6),27.7,7.6657557353,17.1411509231,2022-10-02,1664696460000,32962926.271831047,27656.4753668885,False,False
54202343,(2021 TQ1),28.09,6.4055286294,14.3231974473,2022-10-02,1664695920000,37225156.7500262,46358.0266025621,False,False
54298773,(2022 QR7),23.88,44.5199816448,99.5497053148,2022-10-02,1664691780000,25209735.78908012,18891.6043765864,False,False
54300302,(2022 QV33),23.48,53.5247905613,119.6850701766,2022-10-02,1664720220000,31588466.25074736,22313.3767239599,False,False
54306921,(2022 SY6),26.07,16.238839022,36.3111479288,2022-10-02,1664726160000,8702090.983903673,15287.7236990544,False,False
54308055,(2022 SP11),24.54,32.851482781,73.4581486599,2022-10-02,1664673720000,10766047.139023747,68746.8638220527,False,False
54308091,(2022 SK12),25.18,24.4655496172,54.706632051,2022-10-02,1664720280000,9789161.229692018,53828.43852497,False,False
54313615,(2022 TL1),25.32,22.9379697996,51.2908597378,2022-10-02,1664703720000,12811540.074626297,18171.1057127085,False,False
54314208,(2022 TY1),23.12,63.1764148185,141.2667581089,2022-10-02,1664745720000,5237272.788256368,45088.9045320953,False,False
54315745,(2022 TH2),23.75,47.2666667188,105.6914798531,2022-10-02,1664752980000,7969739.937002844,44116.2291860723,False,False
54315747,(2022 TJ2),25.21,24.1298696921,53.9560289198,2022-10-02,1664737680000,1693340.836164228,27718.2020839553,False,False
54319147,(2022 UX5),24.23,37.8926498379,84.7305408852,2022-10-02,1664670360000,15827322.05740782,31474.4052569034,False,False
54321452,(2022 UL13),23.28,58.6887658036,131.2320698525,2022-10-02,1664709420000,31468111.35350092,43818.1954325438,False,False
54350424,(2023 FH1),22.86,71.2122940737,159.2355303825,2022-10-02,1664743320000,52480026.44618842,18746.6081190515,False,False
54357101,(2022 TB41),29.77,2.9549829311,6.6075427063,2022-10-02,1664736480000,449186.139851093,23433.5838610822,False,False
54392070,(2023 TQ3),25.59,20.2560600865,45.2939273097,2022-10-02,1664729700000,42635551.80797815,67273.5323459974,False,True
54523985,(2025 FP),27.23,9.5182032982,21.2833495984,2022-10-02,1664725080000,28062748.18340282,28529.7889486862,False,False
2177614,177614 (2004 HK33),17.58,810.1304882431,1811.5068423567,2022-10-07,1665167640000,15340574.689879894,43479.5833835852,True,False
2410088,410088 (2007 EJ),18.2,608.9126221057,1361.5700153859,2022-10-07,1665153960000,29564782.30598468,58701.56406332,False,False
3114023,(2002 CW11),26.1,16.0160337979,35.8129403019,2022-10-07,1665119700000,47906951.505609766,35486.8873300697,False,False
3153530,(2003 HT42),24.8,29.1443904535,65.1688382168,2022-10-07,1665118320000,58774453.58634074,47701.0502906605,False,False
3384488,(2007 RD20),20.98,169.2602494573,378.4774236751,2022-10-07,1665144360000,16207048.634636017,30055.5964582582,False,False
3625706,(2013 BD74),24.2,38.4197891064,85.9092601232,2022-10-07,1665168840000,53580367.055271074,70933.9762030288,False,False
3648879,(2013 TJ6),25.2,24.2412481101,54.2050786336,2022-10-07,1665172020000,4488935.398811813,51727.3245080474,False,False
3843708,(2019 QO6),22.38,88.8290416389,198.6277754808,2022-10-07,1665120300000,13104085.890109057,31275.4390381545,False,False
54016641,(2020 HW2),24.89,27.9611466062,62.5230245403,2022-10-07,1665129540000,73279747.01325779,68119.3630876014,False,False
54055076,(2020 TE2),26.25,14.9470324236,33.422580561,2022-10-07,1665172080000,36228643.19623622,47544.3135173196,False,False
54304754,(2022 SC2),24.88,28.0902093949,62.8116177092,2022-10-07,1665133200000,10935132.584996317,26249.4849624768,False,False
54305662,(2022 SW4),25.37,22.4158378614,50.1233372306,2022-10-07,1665151500000,9364959.430109626,26489.9219772192,False,False
54306614,(2022 SU6),23.95,43.1077123878,96.3917752536,2022-10-07,1665121500000,25154367.882057827,20941.5501666276,False,False
54308043,(2022 SD11),22.52,83.2827345523,186.225855811,2022-10-07,1665101940000,41528822.35258099,32981.8092542428,False,False
54308057,(2022 SR11),24.18,38.7752830381,86.70416872,2022-10-07,1665120360000,23669680.20097437,35101.3919562964,False,False
54315347,(2022 TC2),27.76,7.4568426097,16.6740069728,2022-10-07,1665116700000,2737274.087344464,14452.3521917321,False,False
54317175,(2022 UA2),22.56,81.7626533358,182.8268508796,2022-10-07,1665156000000,24793280.331763983,35653.9481770332,False,False
54483138,(2024 SA3),22.34,90.4804968225,202.3205415331,2022-10-07,1665118380000,61719937.7647544,90082.8908815698,False,False
54492952,(2024 TW20),24.41,34.8782733159,77.9901900722,2022-10-07,1665143640000,25200573.398255803,35044.2586824564,False,False
2429584,429584 (2011 EU29),19.8,291.4439045349,651.6883821679,2022-10-05,1665003180000,15167380.86752309,50927.6354014282,True,False
3344169,(2006 SF77),21.75,118.7284987937,265.4849941693,2022-10-05,1664951820000,64081680.50777822,58031.3357603953,False,False
3684633,(2014 QP363),20.92,174.0022950671,389.080960011,2022-10-05,1664939340000,63405268.87664244,92730.4289602711,False,False
3690051,(2014 SM143),20.38,223.1284644169,498.9304141512,2022-10-05,1664928840000,55663365.9271777,95631.447967393,True,False
3754255,(2016 LO48),25.4,22.1082810359,49.435619262,2022-10-05,1664980380000,71923831.1441393,25285.3993900597,False,False
3761033,(2016 TZ56),19.32,363.5423218434,812.9053443399,2022-10-05,1664998860000,74228303.28971167,117136.4478773692,False,False
3835878,(2018 VG),27.4,8.801465209,19.6806745089,2022-10-05,1664971560000,7080756.50938058,24000.9637153804,False,False
3841717,(2019 JR1),24.43,34.5585073841,77.2751717118,2022-10-05,1664936760000,6475430.704352683,35362.8912111825,False,False
3878561,(2019 TS1),24.26,37.3727431914,83.5679942816,2022-10-05,1664932320000,21019141.95635018,45278.2788201569,False,False
3878598,(2019 TW3),22.6,80.2703167283,179.4898847799,2022-10-05,1664994000000,37913420.691286765,13648.6475165415,False,False
54073346,(2020 UF),24.5,33.4622374455,74.8238376074,2022-10-05,1664975820000,21553772.20619345,31154.1579740699,False,False
54178640,(2021 PH2),21.56,129.5850726695,289.7610313582,2022-10-05,1664943240000,54018142.423110686,48334.6008185872,True,False
54300826,(2022 QW36),22.07,102.4601474676,229.1078547221,2022-10-05,1664994180000,48534512.23653299,56203.6708289729,False,False
54300836,(2022 RU),20.37,224.1583786137,501.2333723065,2022-10-05,1665003420000,32653930.659603298,81034.3105331191,False,False
54304751,(2022 RN6),22.26,93.8760865307,209.9133109443,2022-10-05,1664977260000,36318688.59263451,34248.5430826594,False,False
54308088,(2022 SG12),24.97,26.9497646329,60.2615056967,2022-10-05,1664957940000,8167683.365610531,62565.8721046481,False,False
54310128,(2022 SJ28),26.33,14.4063836669,32.2136531891,2022-10-05,1664973660000,5706416.390989699,33304.0672853591,False,True
54314205,(2022 TU1),27.79,7.3545308935,16.4452310205,2022-10-05,1664997600000,464324.950622122,50873.561619057,False,False
54317886,(2022 UN4),26.25,14.9470324236,33.422580561,2022-10-05,1664979120000,3073404.479302587,17776.6508693197,False,False
54350428,(2023 FM1),24.7,30.5179232594,68.2401509401,2022-10-05,1665005760000,24629024.548305854,26378.8555917317,False,False
54382892,(2023 RC8),21.88,111.8291378246,250.057554041,2022-10-05,1665011400000,60630156.92523995,101768.6341083294,True,False
54439716,(2024 JQ1),27.09,10.1520787189,22.7007381285,2022-10-05,1664979180000,14605786.992872506,10830.341480539,False,False
2712200,712200 (2014 SM143),20.39,222.1032822459,496.6380371276,2022-10-05,1664928840000,55663365.897258125,95631.4480779641,True,False
54470730,(2024 RA13),24.36,35.690692667,79.8068149676,2022-10-05,1664944800000,58373544.982945845,49980.3123380216,False,False
